ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
2593,2024-08-15,927,Mouse,Periféricos,700.93,3
2594,2024-12-05,473,Monitor,Hardware,1462.6,5
2595,2024-02-14,898,Monitor,Hardware,3257.52,4
2596,2024-12-09,894,Mouse,Periféricos,4747.19,4
2597,2024-11-30,819,Monitor,Hardware,1567.0,1
2598,2024-10-09,804,Monitor,Hardware,1574.87,2
2599,2024-06-16,969,Teclado,Periféricos,1910.29,2
2600,2024-10-04,493,Monitor,Hardware,865.31,4
2601,2024-06-09,340,Monitor,Hardware,2953.37,2
2602,2024-06-18,547,Notebook,Hardware,723.77,5
2603,2024-12-27,116,Teclado,Periféricos,4347.88,3
2604,2024-02-21,455,Headset,Áudio,537.04,5
2605,2024-02-07,56,Notebook,Hardware,4535.17,5
2606,2024-10-07,456,Notebook,Hardware,4238.92,5
2607,2024-08-31,498,Teclado,Periféricos,1849.5,5
2608,2024-06-02,546,Monitor,Hardware,2328.35,1
2609,2024-08-11,655,Headset,Áudio,1713.4,3
2610,2024-12-09,457,Monitor,Hardware,4875.92,1
2611,2024-08-14,569,Notebook,Hardware,2557.22,2
2612,2024-11-11,840,Teclado,Periféricos,329.05,3
2613,2024-12-22,814,Mouse,Periféricos,720.85,5
2614,2024-11-11,699,Teclado,Periféricos,2662.59,2
2615,2024-06-16,199,Notebook,Hardware,2269.31,2
2616,2024-06-11,187,Notebook,Hardware,4983.02,4
2617,2024-03-20,825,Teclado,Periféricos,2838.49,5
2618,2024-06-10,888,Mouse,Periféricos,2822.77,5
2619,2024-12-23,144,Monitor,Hardware,4553.93,4
2620,2024-02-28,493,Teclado,Periféricos,240.71,5
2621,2024-02-10,942,Notebook,Hardware,1096.51,4
2622,2024-03-15,373,Notebook,Hardware,2934.27,4
2623,2024-06-16,11,Monitor,Hardware,335.12,4
2624,2024-06-12,70,Notebook,Hardware,3043.85,5
2625,2024-02-16,587,Mouse,Periféricos,3237.54,2
2626,2024-05-23,162,Monitor,Hardware,169.12,5
2627,2024-10-20,991,Mouse,Periféricos,1017.31,2
2628,2024-08-05,736,Teclado,Periféricos,1671.43,3
2629,2024-10-27,324,Mouse,Periféricos,3605.83,4
2630,2024-09-27,795,Notebook,Hardware,1105.35,4
2631,2024-10-17,461,Mouse,Periféricos,2973.18,3
2632,2024-03-24,656,Mouse,Periféricos,127.14,3
2633,2024-05-21,307,Teclado,Periféricos,186.09,4
2634,2024-09-07,784,Monitor,Hardware,780.8,2
2635,2024-09-29,558,Teclado,Periféricos,4796.55,3
2636,2024-10-21,242,Monitor,Hardware,621.45,3
2637,2024-08-18,91,Mouse,Periféricos,4360.9,1
2638,2024-10-30,872,Teclado,Periféricos,3730.73,2
2639,2024-12-08,302,Notebook,Hardware,3611.64,1
2640,2024-08-29,934,Mouse,Periféricos,1388.4,3
2641,2024-02-04,848,Headset,Áudio,1373.47,5
2642,2024-12-16,644,Teclado,Periféricos,1413.24,5
2643,2024-05-18,871,Mouse,Periféricos,2288.07,1
2644,2024-04-02,724,Notebook,Hardware,2781.48,2
2645,2024-12-29,987,Teclado,Periféricos,1910.86,5
2646,2024-07-19,817,Notebook,Hardware,4853.72,5
2647,2024-10-29,226,Mouse,Periféricos,3263.95,3
2648,2024-07-30,790,Teclado,Periféricos,4020.3,5
2649,2024-01-21,927,Headset,Áudio,1646.96,4
2650,2024-12-15,975,Monitor,Hardware,3540.95,4
2651,2024-04-13,874,Notebook,Hardware,3268.04,5
2652,2024-06-02,121,Notebook,Hardware,3714.97,4
2653,2024-04-22,911,Mouse,Periféricos,4637.02,5
2654,2024-03-27,620,Mouse,Periféricos,51.19,1
2655,2024-03-23,456,Mouse,Periféricos,1113.18,1
2656,2024-12-18,558,Headset,Áudio,1117.36,3
2657,2024-03-12,604,Teclado,Periféricos,2248.72,4
2658,2024-05-28,647,Teclado,Periféricos,4778.33,5
2659,2024-01-16,61,Teclado,Periféricos,2231.05,4
2660,2024-10-16,531,Teclado,Periféricos,4732.51,4
2661,2024-06-15,659,Notebook,Hardware,2472.69,1
2662,2024-12-11,590,Headset,Áudio,1157.57,1
2663,2024-07-15,706,Teclado,Periféricos,3358.09,3
2664,2024-05-23,576,Mouse,Periféricos,785.47,5
2665,2024-11-22,622,Headset,Áudio,240.87,3
2666,2024-12-18,103,Teclado,Periféricos,3951.4,1
2667,2024-01-22,164,Mouse,Periféricos,1866.01,1
2668,2024-08-19,931,Teclado,Periféricos,346.17,5
2669,2024-07-25,493,Headset,Áudio,1030.74,2
2670,2024-09-27,704,Headset,Áudio,3019.92,5
2671,2024-05-26,265,Notebook,Hardware,836.4,4
2672,2024-05-15,913,Notebook,Hardware,3026.89,5
2673,2024-04-18,479,Headset,Áudio,3448.55,1
2674,2024-10-24,82,Notebook,Hardware,4556.88,1
2675,2024-05-07,465,Notebook,Hardware,2576.01,2
2676,2024-04-10,887,Monitor,Hardware,1537.31,1
2677,2024-06-23,348,Headset,Áudio,1076.11,4
2678,2024-04-20,905,Monitor,Hardware,2232.21,2
2679,2024-07-16,15,Notebook,Hardware,1742.31,5
2680,2024-03-17,608,Notebook,Hardware,3961.12,4
2681,2024-10-04,20,Mouse,Periféricos,1246.14,2
2682,2024-07-19,472,Mouse,Periféricos,2461.5,2
2683,2024-09-03,928,Monitor,Hardware,784.6,4
2684,2024-01-13,498,Teclado,Periféricos,3693.0,2
2685,2024-05-11,390,Mouse,Periféricos,981.94,5
2686,2024-11-07,68,Teclado,Periféricos,80.36,5
2687,2024-02-10,514,Mouse,Periféricos,2807.37,3
2688,2024-12-20,476,Notebook,Hardware,3749.36,5
2689,2024-08-24,183,Monitor,Hardware,3158.88,5
2690,2024-07-20,766,Monitor,Hardware,3922.44,1
2691,2024-02-01,913,Teclado,Periféricos,3154.4,4
2692,2024-01-04,235,Headset,Áudio,2302.5,5
2693,2024-03-26,127,Mouse,Periféricos,2420.77,5
2694,2024-04-28,538,Headset,Áudio,4925.09,5
2695,2024-10-29,941,Mouse,Periféricos,1463.96,5
2696,2024-09-02,994,Notebook,Hardware,3277.37,3
2697,2024-11-10,136,Monitor,Hardware,3649.06,1
2698,2024-03-29,716,Monitor,Hardware,4872.64,3
2699,2024-08-29,281,Teclado,Periféricos,2233.09,1
2700,2024-04-03,417,Mouse,Periféricos,2503.28,4
2701,2024-12-24,787,Monitor,Hardware,3740.44,4
2702,2024-02-25,107,Notebook,Hardware,2152.18,2
2703,2024-12-06,685,Mouse,Periféricos,2978.18,2
2704,2024-07-30,490,Headset,Áudio,3636.04,1
2705,2024-03-19,594,Monitor,Hardware,314.85,1
2706,2024-06-04,748,Headset,Áudio,2933.16,4
2707,2024-04-01,272,Headset,Áudio,186.03,5
2708,2024-03-25,879,Mouse,Periféricos,2047.43,4
2709,2024-09-01,670,Headset,Áudio,1608.38,2
2710,2024-08-21,615,Teclado,Periféricos,3352.58,5
2711,2024-03-23,833,Headset,Áudio,2110.15,3
2712,2024-03-07,449,Notebook,Hardware,3383.01,1
2713,2024-08-14,361,Teclado,Periféricos,244.39,3
2714,2024-02-28,268,Teclado,Periféricos,4925.01,4
2715,2024-10-27,195,Teclado,Periféricos,3296.2,3
2716,2024-01-22,106,Mouse,Periféricos,2825.78,2
2717,2024-12-08,579,Teclado,Periféricos,129.79,4
2718,2024-04-08,946,Teclado,Periféricos,148.04,2
2719,2024-03-02,141,Monitor,Hardware,1330.35,2
2720,2024-04-26,22,Headset,Áudio,821.81,4
2721,2024-08-31,550,Mouse,Periféricos,4408.79,1
2722,2024-10-08,444,Mouse,Periféricos,769.64,3
2723,2024-02-04,66,Headset,Áudio,4079.34,5
2724,2024-12-26,103,Monitor,Hardware,309.97,1
2725,2024-10-11,497,Notebook,Hardware,240.35,3
2726,2024-08-10,359,Notebook,Hardware,4041.78,2
2727,2024-01-15,734,Notebook,Hardware,3439.49,4
2728,2024-01-24,372,Mouse,Periféricos,1183.66,2
2729,2024-11-27,99,Teclado,Periféricos,902.06,3
2730,2024-12-06,511,Headset,Áudio,4598.83,2
2731,2024-07-04,908,Notebook,Hardware,4188.92,1
2732,2024-12-22,26,Mouse,Periféricos,3924.85,2
2733,2024-07-17,753,Teclado,Periféricos,854.11,5
2734,2024-01-17,851,Notebook,Hardware,1415.93,1
2735,2024-10-23,561,Headset,Áudio,4652.61,5
2736,2024-10-16,130,Monitor,Hardware,1586.05,2
2737,2024-12-05,893,Monitor,Hardware,4331.47,5
2738,2024-07-22,201,Teclado,Periféricos,1093.4,5
2739,2024-03-24,662,Teclado,Periféricos,4295.17,5
2740,2024-06-01,657,Teclado,Periféricos,1129.33,1
2741,2024-05-15,116,Notebook,Hardware,672.56,5
2742,2024-01-08,5,Monitor,Hardware,4791.86,5
2743,2024-05-26,636,Notebook,Hardware,4787.34,3
2744,2024-03-31,232,Headset,Áudio,866.54,1
2745,2024-03-12,815,Notebook,Hardware,3268.25,2
2746,2024-11-11,649,Teclado,Periféricos,2274.51,2
2747,2024-06-24,264,Monitor,Hardware,1610.68,4
2748,2024-05-12,342,Headset,Áudio,1321.92,5
2749,2024-01-10,533,Headset,Áudio,4257.56,1
2750,2024-03-11,358,Monitor,Hardware,3236.21,2
2751,2024-01-13,472,Notebook,Hardware,1785.76,5
2752,2024-05-13,993,Teclado,Periféricos,115.66,1
2753,2024-06-23,543,Teclado,Periféricos,808.95,1
2754,2024-12-06,914,Headset,Áudio,862.29,2
2755,2024-03-23,135,Teclado,Periféricos,3052.84,3
2756,2024-08-09,248,Mouse,Periféricos,4978.79,2
2757,2024-03-01,974,Notebook,Hardware,74.27,2
2758,2024-01-12,506,Teclado,Periféricos,4064.57,3
2759,2024-05-28,880,Notebook,Hardware,2808.1,5
2760,2024-02-28,77,Notebook,Hardware,3071.82,5
2761,2024-08-06,487,Monitor,Hardware,2291.82,5
2762,2024-09-17,349,Mouse,Periféricos,1382.85,2
2763,2024-03-28,39,Notebook,Hardware,4711.51,3
2764,2024-06-15,459,Monitor,Hardware,4608.63,4
2765,2024-11-17,118,Mouse,Periféricos,399.84,3
2766,2024-08-21,382,Headset,Áudio,846.12,3
2767,2024-08-29,996,Monitor,Hardware,2627.51,2
2768,2024-04-13,859,Teclado,Periféricos,403.52,5
2769,2024-09-01,21,Notebook,Hardware,896.42,3
2770,2024-10-06,825,Teclado,Periféricos,3562.92,3
2771,2024-04-10,250,Notebook,Hardware,4947.23,4
2772,2024-11-25,688,Teclado,Periféricos,3690.58,4
2773,2024-03-14,269,Monitor,Hardware,1479.02,4
2774,2024-06-17,129,Monitor,Hardware,2622.31,5
2775,2024-01-06,911,Headset,Áudio,729.5,3
2776,2024-09-21,470,Notebook,Hardware,2109.09,5
2777,2024-01-12,907,Monitor,Hardware,3852.39,4
2778,2024-09-28,711,Notebook,Hardware,4744.36,1
2779,2024-12-08,487,Headset,Áudio,2014.05,2
2780,2024-02-17,196,Teclado,Periféricos,2668.32,3
2781,2024-08-22,702,Monitor,Hardware,1340.93,2
2782,2024-06-21,951,Teclado,Periféricos,3517.08,5
2783,2024-07-07,872,Headset,Áudio,3294.15,5
2784,2024-08-04,793,Mouse,Periféricos,3482.97,1
2785,2024-01-20,51,Notebook,Hardware,4968.53,5
2786,2024-02-25,499,Headset,Áudio,2141.56,3
2787,2024-08-25,587,Monitor,Hardware,2364.66,2
2788,2024-09-13,48,Mouse,Periféricos,4354.35,4
2789,2024-02-08,540,Headset,Áudio,3798.97,5
2790,2024-06-13,590,Headset,Áudio,1358.52,1
2791,2024-09-24,152,Notebook,Hardware,892.17,1
2792,2024-09-14,660,Headset,Áudio,3597.05,3
2793,2024-02-23,877,Teclado,Periféricos,3382.34,4
2794,2024-04-20,186,Teclado,Periféricos,1511.23,4
2795,2024-01-07,655,Monitor,Hardware,4499.2,4
2796,2024-12-23,749,Mouse,Periféricos,4616.05,5
2797,2024-10-08,52,Headset,Áudio,905.87,2
2798,2024-06-11,135,Mouse,Periféricos,558.27,3
2799,2024-08-24,586,Headset,Áudio,1073.65,2
2800,2024-12-25,521,Notebook,Hardware,1091.47,2
2801,2024-04-14,907,Notebook,Hardware,4127.96,5
2802,2024-07-14,589,Mouse,Periféricos,2591.51,1
2803,2024-03-07,47,Headset,Áudio,517.4,5
2804,2024-08-08,343,Monitor,Hardware,4628.33,2
2805,2024-06-09,697,Teclado,Periféricos,4838.2,4
2806,2024-05-02,565,Mouse,Periféricos,3948.66,5
2807,2024-10-30,532,Monitor,Hardware,137.02,2
2808,2024-10-03,799,Headset,Áudio,1581.6,5
2809,2024-01-05,726,Teclado,Periféricos,4212.64,3
2810,2024-10-07,233,Headset,Áudio,3967.58,2
2811,2024-01-21,941,Teclado,Periféricos,1885.72,1
2812,2024-09-08,983,Mouse,Periféricos,1464.87,3
2813,2024-07-10,869,Mouse,Periféricos,1912.56,4
2814,2024-05-26,971,Headset,Áudio,758.15,5
2815,2024-12-25,467,Headset,Áudio,3054.1,3
2816,2024-06-22,321,Notebook,Hardware,1229.59,5
2817,2024-01-10,29,Monitor,Hardware,2169.26,5
2818,2024-06-15,957,Notebook,Hardware,3969.64,1
2819,2024-07-30,6,Headset,Áudio,966.21,3
2820,2024-03-01,839,Teclado,Periféricos,823.12,4
2821,2024-10-03,449,Notebook,Hardware,1368.56,5
2822,2024-01-31,172,Headset,Áudio,4361.54,2
2823,2024-12-10,832,Mouse,Periféricos,405.58,5
2824,2024-12-05,208,Teclado,Periféricos,551.97,4
2825,2024-06-26,270,Teclado,Periféricos,4651.81,5
2826,2024-09-26,726,Notebook,Hardware,656.49,2
2827,2024-03-03,411,Headset,Áudio,3794.46,4
2828,2024-03-17,344,Notebook,Hardware,4922.14,3
2829,2024-12-09,961,Notebook,Hardware,4765.73,2
2830,2024-05-20,592,Teclado,Periféricos,3049.65,1
2831,2024-01-11,145,Headset,Áudio,1073.09,3
2832,2024-03-20,391,Mouse,Periféricos,3989.1,4
2833,2024-12-27,976,Mouse,Periféricos,1850.71,2
2834,2024-02-17,905,Notebook,Hardware,1478.48,4
2835,2024-02-04,373,Teclado,Periféricos,4435.94,5
2836,2024-12-04,818,Teclado,Periféricos,3339.32,2
2837,2024-10-02,320,Teclado,Periféricos,3434.61,3
2838,2024-01-21,16,Headset,Áudio,2426.11,4
2839,2024-11-10,545,Monitor,Hardware,1452.45,3
2840,2024-01-17,866,Teclado,Periféricos,2654.43,2
2841,2024-06-03,18,Mouse,Periféricos,773.57,4
2842,2024-09-08,881,Notebook,Hardware,700.13,3
2843,2024-05-08,200,Notebook,Hardware,2204.54,5
2844,2024-07-09,246,Monitor,Hardware,675.33,4
2845,2024-07-29,291,Notebook,Hardware,423.78,5
2846,2024-07-14,699,Headset,Áudio,4058.06,2
2847,2024-04-29,72,Headset,Áudio,3171.93,4
2848,2024-07-11,480,Teclado,Periféricos,4769.73,2
2849,2024-07-16,151,Notebook,Hardware,884.95,2
2850,2024-01-11,248,Mouse,Periféricos,570.49,5
2851,2024-07-03,183,Monitor,Hardware,3138.69,2
2852,2024-09-01,579,Teclado,Periféricos,107.29,4
2853,2024-09-11,437,Mouse,Periféricos,2419.44,5
2854,2024-03-21,46,Headset,Áudio,4744.54,2
2855,2024-05-15,538,Mouse,Periféricos,4171.54,5
2856,2024-01-22,706,Headset,Áudio,2376.44,5
2857,2024-12-18,604,Teclado,Periféricos,3376.44,1
2858,2024-02-07,297,Teclado,Periféricos,4884.2,1
2859,2024-06-29,624,Headset,Áudio,1102.11,5
2860,2024-10-15,977,Notebook,Hardware,1602.06,1
2861,2024-01-21,4,Teclado,Periféricos,2801.53,4
2862,2024-11-06,233,Mouse,Periféricos,2409.51,4
2863,2024-07-08,430,Monitor,Hardware,4804.87,5
2864,2024-05-02,576,Mouse,Periféricos,3038.93,3
2865,2024-07-17,757,Notebook,Hardware,454.75,2
2866,2024-02-12,501,Notebook,Hardware,4259.97,5
2867,2024-12-27,390,Mouse,Periféricos,610.86,3
2868,2024-07-20,853,Monitor,Hardware,4689.29,5
2869,2024-06-15,327,Monitor,Hardware,3115.97,2
2870,2024-05-10,159,Headset,Áudio,3506.05,2
2871,2024-04-23,547,Teclado,Periféricos,250.63,3
2872,2024-10-04,26,Teclado,Periféricos,1316.56,4
2873,2024-05-14,872,Notebook,Hardware,4814.73,4
2874,2024-03-14,705,Mouse,Periféricos,952.09,2
2875,2024-12-22,273,Mouse,Periféricos,165.06,1
2876,2024-07-20,697,Monitor,Hardware,3227.4,2
2877,2024-11-17,379,Headset,Áudio,3645.14,2
2878,2024-12-14,402,Mouse,Periféricos,227.19,1
2879,2024-11-27,233,Notebook,Hardware,277.28,1
2880,2024-01-18,764,Teclado,Periféricos,4756.63,1
2881,2024-07-09,503,Teclado,Periféricos,3239.18,5
2882,2024-09-25,473,Monitor,Hardware,3596.78,4
2883,2024-05-04,196,Monitor,Hardware,2946.78,3
2884,2024-08-24,982,Monitor,Hardware,4772.44,3
2885,2024-04-30,59,Notebook,Hardware,2320.98,4
2886,2024-02-01,834,Notebook,Hardware,2171.04,2
2887,2024-07-11,437,Monitor,Hardware,3392.94,2
2888,2024-11-04,859,Headset,Áudio,4679.12,3
2889,2024-01-02,886,Mouse,Periféricos,4088.27,4
2890,2024-01-22,904,Monitor,Hardware,4318.98,4
2891,2024-02-19,570,Headset,Áudio,2886.17,5
2892,2024-02-27,691,Notebook,Hardware,1958.21,1
2893,2024-06-16,318,Teclado,Periféricos,1398.68,3
2894,2024-04-07,544,Headset,Áudio,132.15,1
2895,2024-06-13,802,Headset,Áudio,1076.94,2
2896,2024-02-21,468,Teclado,Periféricos,242.95,2
2897,2024-01-15,222,Notebook,Hardware,1641.56,4
2898,2024-05-18,88,Notebook,Hardware,4263.71,4
2899,2024-11-16,652,Monitor,Hardware,2124.54,3
2900,2024-08-18,576,Notebook,Hardware,1803.7,5
2901,2024-12-15,33,Teclado,Periféricos,4615.29,3
2902,2024-05-07,342,Monitor,Hardware,2702.05,5
2903,2024-10-05,110,Monitor,Hardware,3796.06,2
2904,2024-06-28,508,Notebook,Hardware,2335.52,4
2905,2024-05-28,675,Teclado,Periféricos,4499.43,5
2906,2024-08-01,193,Notebook,Hardware,1726.69,5
2907,2024-03-15,187,Headset,Áudio,3723.07,4
2908,2024-05-11,123,Headset,Áudio,2188.94,1
2909,2024-04-17,397,Teclado,Periféricos,1311.93,4
2910,2024-05-11,22,Mouse,Periféricos,1353.77,5
2911,2024-08-17,604,Teclado,Periféricos,2054.93,5
2912,2024-04-03,146,Notebook,Hardware,1038.79,5
2913,2024-08-30,708,Headset,Áudio,1737.63,3
2914,2024-01-02,695,Monitor,Hardware,654.63,5
2915,2024-07-27,676,Headset,Áudio,2095.35,5
2916,2024-09-15,751,Mouse,Periféricos,1341.47,3
2917,2024-01-05,932,Monitor,Hardware,401.83,4
2918,2024-10-31,589,Mouse,Periféricos,1377.15,4
2919,2024-11-20,258,Notebook,Hardware,4457.58,4
2920,2024-06-12,830,Notebook,Hardware,4601.95,1
2921,2024-07-30,874,Monitor,Hardware,1234.46,1
2922,2024-05-06,41,Notebook,Hardware,2492.64,3
2923,2024-11-17,693,Notebook,Hardware,4009.24,3
2924,2024-11-11,708,Teclado,Periféricos,4854.81,4
2925,2024-01-08,26,Headset,Áudio,992.62,4
2926,2024-02-27,991,Monitor,Hardware,3718.99,2
2927,2024-06-22,259,Headset,Áudio,1875.25,4
2928,2024-08-14,177,Teclado,Periféricos,2123.9,3
2929,2024-12-18,735,Notebook,Hardware,1489.37,2
2930,2024-01-07,330,Headset,Áudio,3040.59,3
2931,2024-05-25,40,Monitor,Hardware,1337.64,1
2932,2024-08-30,418,Teclado,Periféricos,3472.09,4
2933,2024-08-18,854,Notebook,Hardware,1626.25,2
2934,2024-10-04,105,Monitor,Hardware,4128.51,4
2935,2024-06-15,707,Teclado,Periféricos,108.32,4
2936,2024-02-08,468,Monitor,Hardware,4762.58,2
2937,2024-01-21,848,Mouse,Periféricos,2751.51,2
2938,2024-11-03,970,Teclado,Periféricos,1601.37,4
2939,2024-08-26,142,Notebook,Hardware,2913.96,5
2940,2024-09-23,97,Headset,Áudio,117.12,2
2941,2024-07-19,128,Monitor,Hardware,4552.21,5
2942,2024-09-22,18,Monitor,Hardware,448.77,4
2943,2024-04-30,814,Headset,Áudio,4794.61,5
2944,2024-08-24,84,Headset,Áudio,2973.91,1
2945,2024-05-28,67,Teclado,Periféricos,964.38,4
2946,2024-06-13,584,Notebook,Hardware,2857.0,5
2947,2024-11-04,673,Monitor,Hardware,1779.5,3
2948,2024-04-07,513,Notebook,Hardware,1865.7,2
2949,2024-10-06,190,Notebook,Hardware,4680.11,5
2950,2024-10-05,674,Monitor,Hardware,1457.04,4
2951,2024-08-12,677,Notebook,Hardware,3435.32,3
2952,2024-03-04,849,Notebook,Hardware,3042.42,5
2953,2024-01-21,735,Mouse,Periféricos,2209.04,5
2954,2024-08-24,464,Notebook,Hardware,2596.68,2
2955,2024-08-22,123,Notebook,Hardware,836.57,2
2956,2024-03-06,103,Notebook,Hardware,3970.2,4
2957,2024-05-03,820,Notebook,Hardware,2916.8,3
2958,2024-05-14,236,Mouse,Periféricos,746.51,2
2959,2024-12-13,653,Headset,Áudio,2725.7,1
2960,2024-09-21,510,Mouse,Periféricos,1776.12,5
2961,2024-08-25,591,Monitor,Hardware,4650.15,3
2962,2024-08-31,247,Notebook,Hardware,3992.23,3
2963,2024-05-02,722,Mouse,Periféricos,3716.8,1
2964,2024-03-17,521,Teclado,Periféricos,3337.19,5
2965,2024-02-16,316,Notebook,Hardware,1512.28,4
2966,2024-06-05,587,Mouse,Periféricos,3806.23,4
2967,2024-03-14,465,Teclado,Periféricos,605.65,5
2968,2024-12-09,305,Teclado,Periféricos,4423.07,1
2969,2024-12-22,284,Teclado,Periféricos,1779.29,3
2970,2024-01-23,595,Mouse,Periféricos,3376.01,5
2971,2024-04-04,145,Mouse,Periféricos,3636.12,3
2972,2024-08-30,775,Mouse,Periféricos,4743.41,4
2973,2024-03-25,271,Notebook,Hardware,4511.78,2
2974,2024-05-14,807,Teclado,Periféricos,2703.6,5
2975,2024-05-03,577,Monitor,Hardware,3795.43,3
2976,2024-04-14,807,Mouse,Periféricos,2228.35,3
2977,2024-09-27,248,Headset,Áudio,3585.12,2
2978,2024-01-17,963,Notebook,Hardware,1524.71,4
2979,2024-05-19,251,Monitor,Hardware,3696.4,1
2980,2024-07-23,265,Monitor,Hardware,2005.74,4
2981,2024-06-24,264,Teclado,Periféricos,593.65,1
2982,2024-03-14,874,Teclado,Periféricos,3985.46,3
2983,2024-08-16,904,Notebook,Hardware,2521.44,4
2984,2024-04-13,665,Mouse,Periféricos,1753.55,4
2985,2024-05-12,129,Headset,Áudio,4169.68,4
2986,2024-12-13,949,Teclado,Periféricos,4099.44,3
2987,2024-05-03,121,Headset,Áudio,4265.03,2
2988,2024-08-02,318,Notebook,Hardware,2295.72,5
2989,2024-03-04,132,Headset,Áudio,4858.51,3
2990,2024-07-27,828,Monitor,Hardware,1398.38,4
2991,2024-12-08,32,Headset,Áudio,843.51,2
2992,2024-09-09,293,Monitor,Hardware,3065.15,1
2993,2024-01-17,186,Monitor,Hardware,4042.07,3
2994,2024-01-23,580,Monitor,Hardware,2015.71,1
2995,2024-12-24,112,Teclado,Periféricos,74.4,2
2996,2024-06-01,72,Monitor,Hardware,2259.79,5
2997,2024-10-11,625,Monitor,Hardware,4736.78,5
2998,2024-06-23,747,Teclado,Periféricos,2222.6,1
2999,2024-04-23,570,Notebook,Hardware,2738.49,1
3000,2024-09-17,620,Headset,Áudio,419.91,2
3001,2024-07-23,332,Monitor,Hardware,486.41,5
3002,2024-08-07,350,Monitor,Hardware,2577.54,3
3003,2024-10-20,743,Notebook,Hardware,4796.98,2
3004,2024-04-12,183,Headset,Áudio,341.43,3
3005,2024-07-06,206,Notebook,Hardware,3169.81,4
3006,2024-11-11,999,Mouse,Periféricos,4996.31,4
3007,2024-09-08,657,Mouse,Periféricos,4804.45,1
3008,2024-05-17,476,Teclado,Periféricos,639.71,2
3009,2024-08-03,411,Mouse,Periféricos,2926.49,4
3010,2024-09-11,282,Monitor,Hardware,680.68,3
3011,2024-02-18,688,Mouse,Periféricos,173.58,1
3012,2024-05-09,506,Notebook,Hardware,1371.91,5
3013,2024-02-09,180,Mouse,Periféricos,1597.96,3
3014,2024-09-21,674,Teclado,Periféricos,2852.42,1
3015,2024-03-27,484,Notebook,Hardware,4562.52,2
3016,2024-12-28,816,Mouse,Periféricos,2899.15,4
3017,2024-08-20,346,Teclado,Periféricos,4214.18,1
3018,2024-10-11,398,Notebook,Hardware,1559.8,2
3019,2024-06-05,480,Mouse,Periféricos,2842.35,5
3020,2024-01-05,110,Headset,Áudio,1493.87,1
3021,2024-03-08,619,Headset,Áudio,1869.69,4
3022,2024-08-28,347,Teclado,Periféricos,3362.47,2
3023,2024-10-28,879,Monitor,Hardware,4273.2,5
3024,2024-02-15,312,Headset,Áudio,1561.87,5
3025,2024-01-16,285,Headset,Áudio,4165.58,2
3026,2024-01-23,752,Teclado,Periféricos,2513.23,2
3027,2024-05-12,990,Teclado,Periféricos,3429.0,1
3028,2024-09-05,70,Teclado,Periféricos,4769.84,2
3029,2024-10-14,652,Teclado,Periféricos,240.57,4
3030,2024-10-08,888,Teclado,Periféricos,2209.66,3
3031,2024-11-30,927,Monitor,Hardware,3634.43,4
3032,2024-08-05,929,Mouse,Periféricos,2443.43,4
3033,2024-06-24,68,Monitor,Hardware,4412.54,1
3034,2024-01-19,856,Teclado,Periféricos,2038.28,4
3035,2024-04-06,118,Monitor,Hardware,3508.82,5
3036,2024-08-03,626,Monitor,Hardware,242.66,4
3037,2024-02-25,68,Teclado,Periféricos,3591.71,1
3038,2024-02-04,924,Mouse,Periféricos,4798.38,1
3039,2024-02-06,235,Headset,Áudio,3559.21,4
3040,2024-11-24,260,Mouse,Periféricos,544.05,2
3041,2024-04-28,506,Notebook,Hardware,1500.93,1
3042,2024-05-29,41,Monitor,Hardware,1587.99,3
3043,2024-10-10,919,Monitor,Hardware,4847.21,4
3044,2024-12-03,769,Teclado,Periféricos,1175.25,5
3045,2024-02-14,790,Teclado,Periféricos,542.39,4
3046,2024-10-30,684,Notebook,Hardware,3000.25,2
3047,2024-05-13,830,Monitor,Hardware,2354.44,5
3048,2024-05-12,294,Notebook,Hardware,1065.87,4
3049,2024-12-17,655,Mouse,Periféricos,4211.01,4
3050,2024-10-14,135,Monitor,Hardware,260.38,4
3051,2024-09-14,703,Monitor,Hardware,4554.73,3
3052,2024-10-13,645,Monitor,Hardware,937.28,4
3053,2024-06-11,812,Headset,Áudio,4826.03,4
3054,2024-06-03,272,Notebook,Hardware,2035.41,3
3055,2024-04-05,173,Monitor,Hardware,156.01,5
3056,2024-12-03,639,Teclado,Periféricos,3756.9,2
3057,2024-01-24,979,Notebook,Hardware,230.2,2
3058,2024-01-11,355,Monitor,Hardware,217.33,4
3059,2024-11-08,802,Monitor,Hardware,542.28,4
3060,2024-12-16,826,Headset,Áudio,1508.53,4
3061,2024-03-16,110,Monitor,Hardware,618.48,5
3062,2024-12-09,388,Teclado,Periféricos,4691.42,4
3063,2024-01-03,15,Monitor,Hardware,2109.55,3
3064,2024-12-15,372,Monitor,Hardware,2680.89,2
3065,2024-06-24,697,Notebook,Hardware,4760.38,5
3066,2024-01-16,655,Headset,Áudio,1379.27,4
3067,2024-07-15,574,Notebook,Hardware,3656.69,2
3068,2024-06-15,6,Monitor,Hardware,4319.91,4
3069,2024-11-20,242,Notebook,Hardware,512.56,1
3070,2024-11-06,855,Headset,Áudio,4052.24,4
3071,2024-02-27,834,Monitor,Hardware,2854.15,5
3072,2024-12-01,644,Monitor,Hardware,3599.2,4
